step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
401,CASH_OUT,85700.05,C1002705017,0.0,0.0,C1879509396,481587.53,567287.58,0,0
19,CASH_IN,86600.33,C470243643,528905.49,615505.82,C2064666184,440287.15,697193.35,0,0
300,CASH_IN,69777.6,C1452244591,6219999.31,6289776.91,C433217796,909030.37,839252.77,0,0
253,CASH_IN,121292.34,C1076550292,75802.0,197094.34,C673020048,0.0,0.0,0,0
14,PAYMENT,10580.53,C1254977710,244722.95,234142.42,M678718407,0.0,0.0,0,0
46,CASH_OUT,169786.63,C1303874229,26110.0,0.0,C1946482457,11370606.4,11540393.03,0,0
7,PAYMENT,4038.44,C881300195,134343.0,130304.56,M1918455385,0.0,0.0,0,0
42,CASH_OUT,98038.51,C107821131,25510.0,0.0,C402393794,1684534.36,1793568.74,0,0
233,CASH_OUT,182548.83,C115366084,20914.0,0.0,C1512657867,0.0,182548.83,0,0
354,TRANSFER,1765566.0,C870208354,2631.0,0.0,C326973633,0.0,1842503.2,0,0
282,PAYMENT,10609.8,C1828312177,259126.93,248517.13,M548596855,0.0,0.0,0,0
395,CASH_OUT,42435.45,C1982640937,2354.0,0.0,C2129529424,0.0,42435.45,0,0
500,CASH_OUT,289479.85,C604159798,0.0,0.0,C1251155005,3342275.54,3631755.39,0,0
35,TRANSFER,1876537.51,C1137968667,0.0,0.0,C835472519,1971690.33,4181186.16,0,0
254,TRANSFER,383879.18,C373511914,0.0,0.0,C1063098174,878841.84,1262721.02,0,0
396,CASH_OUT,69510.79,C944357374,20635.0,0.0,C775043389,3677074.41,3746585.2,0,0
332,PAYMENT,28637.49,C1524498322,0.0,0.0,M2072603497,0.0,0.0,0,0
13,PAYMENT,26160.41,C1460529266,0.0,0.0,M601997366,0.0,0.0,0,0
396,CASH_OUT,39963.84,C1409843476,0.0,0.0,C112847466,638553.95,678517.79,0,0
156,PAYMENT,7878.76,C849532683,35576.0,27697.24,M573360679,0.0,0.0,0,0
260,TRANSFER,13892.34,C1332006766,0.0,0.0,C1107843860,93843.27,107735.61,0,0
374,PAYMENT,12860.03,C986342321,15193.0,2332.97,M1229474493,0.0,0.0,0,0
544,PAYMENT,6648.88,C1542027951,225429.0,218780.12,M1019930228,0.0,0.0,0,0
130,CASH_IN,422486.02,C862891035,1198368.13,1620854.15,C1117910219,634894.54,212408.53,0,0
379,PAYMENT,13150.24,C65712869,0.0,0.0,M1583452228,0.0,0.0,0,0
259,CASH_OUT,140997.01,C317178365,27654.0,0.0,C1254261910,395211.38,536208.39,0,0
204,PAYMENT,2681.24,C261825972,31057.0,28375.76,M1962591938,0.0,0.0,0,0
234,PAYMENT,8900.91,C1301277903,0.0,0.0,M1537518959,0.0,0.0,0,0
304,CASH_IN,291687.03,C1739888436,52671.0,344358.03,C627056370,246320.49,0.0,0,0
212,CASH_OUT,37151.26,C1284898499,208649.0,171497.74,C655344924,0.0,37151.26,0,0
260,PAYMENT,8748.58,C1649645045,0.0,0.0,M1083835199,0.0,0.0,0,0
522,PAYMENT,2291.97,C1218416401,0.0,0.0,M939968831,0.0,0.0,0,0
20,CASH_OUT,34790.98,C1028641044,0.0,0.0,C1987671612,2276803.05,2311594.04,0,0
306,CASH_OUT,50724.45,C17368081,18334.0,0.0,C2070645946,84710.0,135434.45,0,0
285,TRANSFER,642815.18,C1972539757,0.0,0.0,C691689057,1119009.22,1761824.4,0,0
346,PAYMENT,1620.51,C1827823496,120.0,0.0,M607212196,0.0,0.0,0,0
403,CASH_IN,57101.08,C2000079140,0.0,57101.08,C1750676699,1255959.81,1198858.73,0,0
351,CASH_OUT,59732.1,C1291499571,0.0,0.0,C1406751901,762670.18,822402.28,0,0
14,PAYMENT,12623.25,C183609242,263111.4,250488.15,M895473585,0.0,0.0,0,0
330,PAYMENT,6552.93,C217878021,0.0,0.0,M1005298888,0.0,0.0,0,0
160,PAYMENT,3654.49,C1821745381,0.0,0.0,M167323739,0.0,0.0,0,0
37,PAYMENT,8335.36,C496176321,0.0,0.0,M1894890914,0.0,0.0,0,0
354,CASH_OUT,161860.99,C674099297,1012.0,0.0,C464004248,0.0,161860.99,0,0
180,CASH_OUT,101276.25,C589692152,69935.0,0.0,C1168110605,0.0,101276.25,0,0
614,TRANSFER,5254.39,C1817201722,18460.0,13205.61,C1517206039,90055.02,95309.4,0,0
229,CASH_IN,53311.7,C378531158,11623.0,64934.7,C901009674,0.0,0.0,0,0
156,CASH_IN,62170.28,C225102095,4251934.54,4314104.82,C1842197889,86619.33,24449.05,0,0
214,CASH_OUT,398551.52,C1031064005,0.0,0.0,C997247597,1652861.84,2051413.35,0,0
209,CASH_OUT,16804.12,C1872537209,9004.0,0.0,C636508028,178425.82,195229.94,0,0
404,CASH_OUT,109866.69,C653844146,11608.14,0.0,C1860648662,1921358.69,2031225.38,0,0
230,PAYMENT,12910.15,C1167724589,7981.0,0.0,M572488170,0.0,0.0,0,0
169,PAYMENT,11916.39,C6618924,122.0,0.0,M757002925,0.0,0.0,0,0
162,CASH_IN,142751.03,C1587074619,14300164.36,14442915.39,C1114454717,4246552.21,4103801.18,0,0
234,PAYMENT,4933.81,C734610884,0.0,0.0,M1024516493,0.0,0.0,0,0
358,PAYMENT,7179.0,C1158277286,0.0,0.0,M1554811360,0.0,0.0,0,0
303,CASH_IN,53198.77,C540817706,17891.0,71089.77,C1834272457,112326.45,59127.69,0,0
301,PAYMENT,2303.73,C1562594282,0.0,0.0,M1796672290,0.0,0.0,0,0
282,CASH_OUT,118994.81,C406856729,58936.0,0.0,C1040618371,1675877.92,1794872.73,0,0
276,CASH_IN,174964.91,C1789982862,18407562.2,18582527.11,C776508287,674295.96,499331.05,0,0
381,CASH_IN,39882.59,C423987673,2019408.15,2059290.74,C1307915678,2555865.81,2515983.22,0,0
207,CASH_IN,228414.42,C1757034456,686432.29,914846.71,C33674938,1157948.89,929534.46,0,0
299,CASH_IN,457079.13,C372651706,9660431.92,10117511.05,C1665144422,3272433.14,2815354.01,0,0
41,CASH_OUT,142653.08,C664528424,0.0,0.0,C1571342009,1122246.68,1221950.36,0,0
129,PAYMENT,7260.35,C439200819,25809.29,18548.93,M2052331888,0.0,0.0,0,0
190,PAYMENT,1840.05,C1915338159,45.0,0.0,M1765665931,0.0,0.0,0,0
182,CASH_OUT,214611.98,C339943940,106071.0,0.0,C621574791,0.0,214611.98,0,0
309,CASH_IN,233782.95,C957892070,0.0,233782.95,C1572179690,5171260.48,4937477.53,0,0
478,CASH_IN,88426.39,C1546155538,1976702.84,2065129.23,C1830154679,131335.35,42908.97,0,0
525,PAYMENT,22827.84,C54868970,234805.87,211978.03,M41036684,0.0,0.0,0,0
251,PAYMENT,4264.06,C1929049779,39060.94,34796.88,M260498671,0.0,0.0,0,0
235,PAYMENT,37198.21,C815986124,288318.29,251120.08,M277587498,0.0,0.0,0,0
277,CASH_IN,269970.39,C651572415,37749.0,307719.39,C1284387509,436766.89,166796.5,0,0
375,CASH_OUT,339108.88,C1589451960,9999.0,0.0,C278134653,793222.08,1132330.95,0,0
694,PAYMENT,6643.8,C1579743263,64498.0,57854.2,M1645575856,0.0,0.0,0,0
306,PAYMENT,7062.43,C759629292,71711.01,64648.58,M1306559544,0.0,0.0,0,0
322,CASH_IN,126042.36,C346685803,0.0,126042.36,C106356227,383883.08,257840.72,0,0
9,CASH_OUT,138636.53,C1793888401,545.0,0.0,C2016335685,124781.67,263418.2,0,0
230,CASH_IN,58985.37,C85473431,176483.0,235468.37,C1266613086,1492888.81,1433903.44,0,0
333,PAYMENT,7594.95,C1117901494,0.0,0.0,M640070859,0.0,0.0,0,0
378,CASH_OUT,4083.6,C2104387237,177546.75,173463.15,C1282918756,491257.59,495341.19,0,0
21,PAYMENT,3274.51,C988404912,68798.57,65524.06,M254901377,0.0,0.0,0,0
260,CASH_OUT,200213.76,C1038514396,121.0,0.0,C1942936607,1103799.46,1385639.03,0,0
400,CASH_OUT,86148.28,C1574398037,27852.0,0.0,C421657794,0.0,86148.28,0,0
358,PAYMENT,37610.19,C1945310103,99344.0,61733.81,M1234366587,0.0,0.0,0,0
347,PAYMENT,12560.6,C104249989,463608.99,451048.39,M2890599,0.0,0.0,0,0
260,PAYMENT,18852.64,C206144910,14781.0,0.0,M317431429,0.0,0.0,0,0
350,CASH_OUT,234939.71,C544346266,165147.0,0.0,C1461079087,2494477.43,2729417.14,0,0
136,CASH_IN,234781.51,C1292733831,149068.0,383849.51,C1781405457,409990.92,678862.97,0,0
300,PAYMENT,13682.57,C976374176,30505.0,16822.43,M215874221,0.0,0.0,0,0
206,CASH_OUT,91151.54,C2042185139,11005.0,0.0,C462234266,0.0,91151.54,0,0
322,TRANSFER,283441.78,C1797934557,0.0,0.0,C362229227,444544.09,727985.86,0,0
349,CASH_OUT,685.05,C1980573912,162161.0,161475.95,C1423677063,46389.81,47074.86,0,0
381,PAYMENT,8275.62,C1036863332,324.0,0.0,M15940992,0.0,0.0,0,0
350,CASH_OUT,120430.44,C31426268,53530.0,0.0,C687478130,0.0,120430.44,0,0
159,CASH_OUT,77679.53,C592295299,10778.0,0.0,C943372024,11789.26,0.0,0,0
255,PAYMENT,9685.35,C1083103696,0.0,0.0,M1324714717,0.0,0.0,0,0
44,CASH_OUT,125203.62,C294765583,42124.0,0.0,C575611536,696796.31,821999.92,0,0
205,PAYMENT,5628.25,C1688626411,20028.0,14399.75,M1592806288,0.0,0.0,0,0
10,CASH_OUT,491602.7,C1219721749,0.0,0.0,C820920634,1363249.0,1854851.7,0,0
355,PAYMENT,13931.73,C926203299,0.0,0.0,M748688331,0.0,0.0,0,0
134,TRANSFER,1275820.29,C1611253965,21187.0,0.0,C931681473,0.0,1275820.29,0,0
39,CASH_IN,343686.93,C1167803136,302128.69,645815.62,C552817693,496645.79,152958.86,0,0
346,PAYMENT,5868.66,C14257750,0.0,0.0,M1241882786,0.0,0.0,0,0
259,CASH_IN,49040.68,C747643050,55870.8,104911.49,C1865830885,209236.11,160195.43,0,0
596,PAYMENT,947.75,C864706036,18878.0,17930.25,M1394607833,0.0,0.0,0,0
323,CASH_OUT,442484.17,C1268490347,21839.0,0.0,C1588410289,0.0,442484.17,0,0
225,CASH_IN,230920.01,C1168363127,58962.0,289882.01,C864853229,5392251.93,5161331.91,0,0
132,PAYMENT,7217.61,C988082080,0.0,0.0,M1637961676,0.0,0.0,0,0
136,PAYMENT,20594.5,C731871935,0.0,0.0,M1683957024,0.0,0.0,0,0
596,CASH_OUT,37001.83,C2126044675,20470.0,0.0,C1276019379,172049.74,209051.56,0,0
95,PAYMENT,18361.18,C1881987563,51722.0,33360.82,M2085202617,0.0,0.0,0,0
249,PAYMENT,9167.48,C1154644871,31639.0,22471.52,M535245194,0.0,0.0,0,0
274,CASH_IN,272352.89,C1902181630,5361454.79,5633807.68,C204977164,9065623.72,8793270.83,0,0
322,CASH_OUT,340454.75,C1135511986,117424.0,0.0,C1581505999,73560.36,414015.12,0,0
209,CASH_OUT,373440.46,C1335315361,59738.0,0.0,C1685974287,0.0,373440.46,0,0
5,PAYMENT,5301.12,C1830261066,11492.0,6190.88,M1231232251,0.0,0.0,0,0
256,CASH_IN,195435.6,C976471947,1100.0,196535.6,C1610141767,24639.15,0.0,0,0
287,PAYMENT,2599.78,C860374537,23753.0,21153.22,M1271387345,0.0,0.0,0,0
369,CASH_OUT,271580.38,C1562188724,0.0,0.0,C1990582212,819377.76,765154.99,0,0
164,CASH_IN,80793.67,C1199758121,1288151.87,1368945.55,C1976559386,3863113.33,3782319.65,0,0
19,CASH_OUT,123597.71,C909618190,0.0,0.0,C2140179743,976861.19,1060492.81,0,0
346,CASH_OUT,172390.01,C1885671401,0.0,0.0,C1337627959,3182077.35,3354467.36,0,0
370,PAYMENT,21839.05,C2034112640,49777.0,27937.95,M1410715829,0.0,0.0,0,0
9,CASH_OUT,30204.33,C909147177,0.0,0.0,C873662709,134965.0,48898.77,0,0
402,CASH_OUT,102462.7,C1092885572,0.0,0.0,C787318696,2024908.18,2127370.88,0,0
255,CASH_OUT,188352.96,C1938099784,0.0,0.0,C1419327093,405794.78,594147.74,0,0
321,CASH_IN,49903.63,C1417571819,571.0,50474.63,C1687879438,0.0,0.0,0,0
182,CASH_IN,224059.62,C712344338,345558.85,569618.48,C1579696622,756633.54,532573.92,0,0
46,PAYMENT,9515.61,C713676640,19909.0,10393.39,M818639200,0.0,0.0,0,0
184,PAYMENT,602.46,C1385301677,0.0,0.0,M181875181,0.0,0.0,0,0
371,CASH_IN,160600.87,C1383144024,210106.95,370707.81,C485955451,337034.42,176433.55,0,0
135,PAYMENT,8035.24,C2099895359,16468.0,8432.76,M1671272017,0.0,0.0,0,0
283,CASH_OUT,149292.67,C1486297859,4442.0,0.0,C617881986,1217391.44,1366684.11,0,0
380,CASH_IN,83240.91,C1845685671,114807.0,198047.91,C1722129711,1122845.28,1039604.36,0,0
253,PAYMENT,70155.39,C415811677,105347.0,35191.61,M1649677805,0.0,0.0,0,0
188,CASH_OUT,96662.92,C1337846903,0.0,0.0,C665430348,416937.11,513600.02,0,0
203,PAYMENT,14140.63,C734782981,23052.0,8911.37,M1662937378,0.0,0.0,0,0
282,CASH_OUT,21375.81,C433529971,12418.0,0.0,C1425817224,3020470.25,3041846.06,0,0
282,PAYMENT,709.08,C1336329684,0.0,0.0,M537493380,0.0,0.0,0,0
36,CASH_OUT,435282.03,C1769187775,11772.0,0.0,C1918121958,312297.99,747580.03,0,0
354,PAYMENT,32728.15,C918972093,12292.0,0.0,M2101302269,0.0,0.0,0,0
40,CASH_IN,100897.54,C1908570263,564.0,101461.54,C431604635,0.0,0.0,0,0
279,CASH_OUT,86204.53,C1003361837,0.0,0.0,C728969522,1062836.26,1149040.79,0,0
18,CASH_OUT,316458.87,C258165470,1306.0,0.0,C714178102,0.0,316458.87,0,0
156,PAYMENT,1138.85,C773444472,31866.8,30727.95,M1911719745,0.0,0.0,0,0
204,TRANSFER,134746.52,C688409645,0.0,0.0,C1904453816,362708.34,497454.86,0,0
36,CASH_OUT,251337.49,C340251997,0.0,0.0,C2139106882,6492664.03,6744001.53,0,0
132,CASH_OUT,22642.58,C1066500529,0.0,0.0,C717928322,4055084.85,4077727.44,0,0
234,CASH_OUT,537270.28,C1591918033,0.0,0.0,C1471459649,677770.05,1215040.34,0,0
209,PAYMENT,50977.0,C287528354,162269.29,111292.29,M824750650,0.0,0.0,0,0
355,TRANSFER,1890.57,C2022822887,0.0,0.0,C2043434960,164107.84,165998.4,0,0
373,CASH_OUT,160333.32,C2138177779,123.0,0.0,C725760427,2223223.3,2383556.63,0,0
333,CASH_OUT,193944.44,C1391134288,0.0,0.0,C1963164140,830786.14,1024730.57,0,0
154,PAYMENT,11625.35,C1246135021,16628.0,5002.65,M1212792312,0.0,0.0,0,0
346,CASH_OUT,540947.92,C322385952,0.0,0.0,C605856188,4418023.84,4958971.76,0,0
681,CASH_IN,686877.96,C1010529238,2709744.39,3396622.34,C698304718,2996906.9,2310028.94,0,0
265,DEBIT,6133.32,C1418399211,21433.0,15299.68,C482642702,5702063.38,5708196.7,0,0
373,CASH_IN,43286.05,C1447949207,7589368.89,7632654.93,C728778346,1320832.66,1277546.61,0,0
180,CASH_OUT,94566.75,C1881117304,18339.0,0.0,C119493324,190560.15,285126.9,0,0
305,CASH_IN,52955.86,C1840779973,5426.0,58381.86,C1531838691,0.0,0.0,0,0
8,PAYMENT,3270.32,C1141861032,0.0,0.0,M265868106,0.0,0.0,0,0
374,PAYMENT,5523.38,C135663105,18796.18,13272.79,M532775822,0.0,0.0,0,0
406,CASH_IN,36856.95,C79443040,8740279.24,8777136.19,C1639434728,509239.94,472382.99,0,0
347,CASH_OUT,102599.83,C623785729,29758.0,0.0,C702990453,191249.2,293849.03,0,0
308,PAYMENT,8593.68,C456954834,944.0,0.0,M405138730,0.0,0.0,0,0
384,CASH_IN,119817.44,C840403079,12891.0,132708.44,C756326095,248718.94,128901.5,0,0
36,CASH_IN,31923.09,C422292809,42551.0,74474.09,C106030976,589380.61,1001132.42,0,0
153,CASH_IN,59492.82,C1209955864,1359699.77,1419192.59,C1603113637,235799.52,176306.7,0,0
308,PAYMENT,5274.86,C1553355698,21700.0,16425.14,M850335216,0.0,0.0,0,0
42,CASH_OUT,28622.01,C363178248,29871.0,1248.99,C1965301399,664291.36,692913.37,0,0
239,CASH_OUT,301889.14,C1666696529,0.0,0.0,C1396789901,2384494.5,2686383.64,0,0
547,CASH_IN,3670.36,C1903142361,10734.0,14404.36,C2087881346,0.0,0.0,0,0
514,CASH_OUT,374934.27,C1389934038,41085.0,0.0,C1768490382,1314136.57,1689070.84,0,0
234,PAYMENT,8838.61,C2013463992,30440.0,21601.39,M826202352,0.0,0.0,0,0
137,CASH_OUT,24565.48,C152617529,24302.0,0.0,C853382794,2456422.21,2480987.68,0,0
397,PAYMENT,30425.36,C1982856578,12005.0,0.0,M1631707801,0.0,0.0,0,0
226,CASH_OUT,150129.94,C1524950921,0.0,0.0,C2015486766,4296913.36,4447043.3,0,0
372,CASH_IN,200409.04,C1163119650,1991633.3,2192042.34,C1779926231,796357.29,595948.24,0,0
351,PAYMENT,20964.14,C251367107,5833.0,0.0,M1394027134,0.0,0.0,0,0
257,CASH_OUT,443138.27,C984887895,101911.0,0.0,C864845786,88355.55,531493.82,0,0
16,PAYMENT,4755.58,C919102825,0.0,0.0,M762376964,0.0,0.0,0,0
402,CASH_OUT,245732.82,C1227790151,79234.0,0.0,C114966757,446194.39,691927.2,0,0
225,CASH_OUT,635297.06,C1023744495,64298.34,0.0,C1332137113,965217.86,1600514.92,0,0
617,CASH_OUT,250230.59,C561258505,19957.0,0.0,C321413566,51377.18,301607.77,0,0
41,TRANSFER,771607.53,C1613815654,13492.66,0.0,C1019890235,2025043.12,3129614.27,0,0
377,CASH_IN,228953.82,C947569960,10162504.87,10391458.69,C271936865,265631.47,36677.65,0,0
307,CASH_IN,216477.2,C294979279,15623797.29,15840274.49,C1796990747,536615.54,320138.35,0,0
233,CASH_OUT,244866.92,C259254503,0.0,0.0,C860782207,469684.79,714551.71,0,0
234,CASH_IN,67132.02,C1147910850,13338184.24,13405316.26,C1522386131,340015.27,272883.26,0,0
235,CASH_OUT,200594.48,C2037802218,20378.0,0.0,C2033305022,298763.2,499357.68,0,0
142,PAYMENT,6328.83,C1196066990,101592.0,95263.17,M57268895,0.0,0.0,0,0
202,CASH_IN,11676.8,C877179333,29650086.19,29661763.0,C675483433,144328.01,132651.21,0,0
585,CASH_IN,204900.58,C1829651899,1157895.79,1362796.37,C1182927564,1874146.99,1669246.41,0,0
239,PAYMENT,4519.32,C218808838,1937.0,0.0,M1638664378,0.0,0.0,0,0
332,PAYMENT,1389.8,C391141468,10801.0,9411.2,M553294518,0.0,0.0,0,0
233,PAYMENT,13615.01,C739135309,201493.0,187877.99,M905436064,0.0,0.0,0,0
207,TRANSFER,487316.27,C1014760709,70781.18,0.0,C429200856,1190658.29,1677974.56,0,0
34,CASH_OUT,80805.18,C1696151704,0.0,0.0,C458774267,1345097.98,1425903.16,0,0
373,CASH_IN,124041.22,C14688880,55474.0,179515.22,C363412361,100061.05,0.0,0,0
158,PAYMENT,13746.61,C2082750707,21885.0,8138.39,M142060968,0.0,0.0,0,0
328,CASH_OUT,115922.54,C1672397981,0.0,0.0,C890040200,2627844.05,2743766.59,0,0
137,CASH_OUT,264646.82,C483799768,0.0,0.0,C29451098,24413834.07,24678480.89,0,0
402,CASH_OUT,341880.83,C694827251,12057.0,0.0,C1445988066,1481966.01,1823846.84,0,0
203,PAYMENT,14254.06,C443194639,20845.0,6590.94,M591250787,0.0,0.0,0,0
394,PAYMENT,3753.78,C1141873388,104220.0,100466.22,M1572304104,0.0,0.0,0,0
398,TRANSFER,253937.3,C72757961,497188.0,243250.7,C145370167,68515.89,322453.19,0,0
189,TRANSFER,623470.67,C1492858942,0.0,0.0,C996267993,908079.88,1531550.55,0,0
188,TRANSFER,145906.68,C1600609686,0.0,0.0,C2015835936,645525.44,791432.12,0,0
690,CASH_OUT,37343.33,C2041271381,34479.0,0.0,C2100175178,63218.17,100561.5,0,0
514,PAYMENT,16498.49,C1793718133,0.0,0.0,M1145319312,0.0,0.0,0,0
329,CASH_OUT,84822.83,C1245788404,0.0,0.0,C2004693650,1805047.47,1889870.3,0,0
300,CASH_IN,82678.39,C32681806,1442536.32,1525214.71,C958478193,5608922.01,5526243.62,0,0
379,CASH_IN,79930.55,C1715230693,107651.0,187581.55,C1349761990,931533.62,851603.08,0,0
215,PAYMENT,5296.37,C66124615,123643.0,118346.63,M1044132406,0.0,0.0,0,0
226,CASH_OUT,706429.35,C1460358339,70901.0,0.0,C1119636351,1726916.02,2433345.36,0,0
396,CASH_IN,55311.65,C2092269404,9284536.34,9339848.0,C1365562173,384968.99,329657.34,0,0
190,PAYMENT,17702.73,C1719554234,1041.0,0.0,M1102676953,0.0,0.0,0,0
227,CASH_OUT,29747.39,C867592317,0.0,0.0,C780124857,328072.75,357820.14,0,0
43,PAYMENT,5126.46,C530954717,0.0,0.0,M1151960514,0.0,0.0,0,0
401,CASH_IN,241482.1,C1515844198,305124.0,546606.1,C1627819524,66975.84,0.0,0,0
238,PAYMENT,2350.53,C1335529999,69285.0,66934.47,M512601527,0.0,0.0,0,0
159,TRANSFER,362881.69,C1295378852,0.0,0.0,C615617090,386351.58,668627.45,0,0
155,PAYMENT,4455.01,C1390749600,0.0,0.0,M75230889,0.0,0.0,0,0
345,PAYMENT,18112.69,C77831245,0.0,0.0,M157831487,0.0,0.0,0,0
252,CASH_OUT,136992.14,C155425004,35036.0,0.0,C1632503937,0.0,136992.14,0,0
278,CASH_OUT,193106.73,C284926225,0.0,0.0,C856837280,325557.17,518663.9,0,0
261,PAYMENT,7011.69,C1019197474,162786.44,155774.76,M1259834290,0.0,0.0,0,0
42,CASH_OUT,130689.04,C1156424415,0.0,0.0,C1056792214,739456.33,870145.37,0,0
322,PAYMENT,10420.26,C1685675640,9709.0,0.0,M581087633,0.0,0.0,0,0
683,PAYMENT,1500.88,C1114854074,28855.0,27354.12,M2054261382,0.0,0.0,0,0
327,CASH_OUT,50032.11,C1006455741,30489.0,0.0,C1624943955,1175085.72,1225117.83,0,0
130,TRANSFER,383071.35,C99484800,0.0,0.0,C919532767,427000.01,810071.35,0,0
399,PAYMENT,19625.63,C92113442,0.0,0.0,M684708410,0.0,0.0,0,0
472,CASH_OUT,78163.87,C427082426,0.0,0.0,C240497227,279272.85,357436.72,0,0
185,PAYMENT,10690.7,C743277310,0.0,0.0,M1239979415,0.0,0.0,0,0
142,PAYMENT,843.99,C1624256684,41018.0,40174.01,M402358120,0.0,0.0,0,0
407,PAYMENT,7613.59,C469223082,0.0,0.0,M1338934811,0.0,0.0,0,0
10,PAYMENT,7440.81,C1676292069,32261.0,24820.19,M197272390,0.0,0.0,0,0
14,CASH_IN,192817.96,C1751904263,6571310.41,6764128.37,C2040395625,1851679.74,2779841.25,0,0
228,CASH_IN,44193.56,C1969343655,1706499.45,1750693.01,C1321128627,4368855.6,4324662.04,0,0
404,CASH_OUT,29756.15,C1155390830,4805.0,0.0,C612633498,0.0,29756.15,0,0
381,PAYMENT,6076.47,C69796468,8730.0,2653.53,M1265686423,0.0,0.0,0,0
137,CASH_IN,53683.76,C1736328045,19422.0,73105.76,C1547247627,44056.01,0.0,0,0
164,CASH_OUT,365328.2,C1213793248,0.0,0.0,C1243724806,484546.48,849874.68,0,0
348,TRANSFER,4539301.2,C1328058718,2487.0,0.0,C1911355802,1244780.36,5784081.56,0,0
230,PAYMENT,27832.03,C92379403,0.0,0.0,M1271256236,0.0,0.0,0,0
205,PAYMENT,1765.33,C1107802413,158963.0,157197.67,M891054874,0.0,0.0,0,0
184,CASH_OUT,47101.57,C1794218879,0.0,0.0,C747086325,107751.57,154853.13,0,0
242,PAYMENT,14406.18,C1302520416,71018.01,56611.83,M1811047625,0.0,0.0,0,0
9,CASH_IN,88337.55,C418473964,18165457.06,18253794.61,C170954749,1106020.06,515073.65,0,0
157,PAYMENT,4396.13,C392316661,35054.42,30658.3,M2093253632,0.0,0.0,0,0
399,CASH_OUT,92161.48,C454917338,59905.0,0.0,C1754841710,888673.31,980834.78,0,0
236,CASH_OUT,287077.41,C249341480,6159.0,0.0,C1691894827,0.0,287077.41,0,0
139,PAYMENT,668.74,C2005940158,186335.1,185666.36,M1150073793,0.0,0.0,0,0
297,CASH_IN,32961.9,C1932404041,115.0,33076.9,C2028382538,265269.17,232307.28,0,0
379,CASH_OUT,368150.25,C592126822,0.0,0.0,C88452279,434710.58,802860.83,0,0
190,PAYMENT,4592.22,C1044688392,106944.0,102351.78,M1029349201,0.0,0.0,0,0
131,CASH_IN,80677.16,C1791326153,5042287.2,5122964.35,C1486434554,147081.09,66403.93,0,0
398,CASH_IN,368917.25,C775133808,44385.0,413302.25,C1701162745,51289.3,0.0,0,0
375,CASH_OUT,12025.94,C1530074343,0.0,0.0,C1161353092,137582.88,149608.82,0,0
20,CASH_OUT,360304.22,C253551088,15795.0,0.0,C701692548,3950675.03,4169926.13,0,0
185,CASH_IN,289483.65,C1246422797,30839.0,320322.65,C1165669967,659040.59,369556.94,0,0
43,CASH_IN,144894.58,C1063793074,1873.0,146767.58,C204026282,0.0,0.0,0,0
180,CASH_OUT,6510.94,C1372137501,159863.46,153352.52,C2044916777,109903.86,116414.8,0,0
300,CASH_IN,77624.34,C2126173904,16781749.72,16859374.06,C1940469359,13795091.04,13717466.7,0,0
351,CASH_IN,325500.44,C618852688,17040775.28,17366275.72,C764459302,3426421.99,3100921.54,0,0
234,CASH_OUT,294445.52,C1754312564,349974.0,55528.48,C725095750,34931.45,329376.97,0,0
208,CASH_OUT,136105.78,C744212240,55387.0,0.0,C137435466,112454.76,248560.54,0,0
165,PAYMENT,15405.11,C315718317,0.0,0.0,M196770086,0.0,0.0,0,0
155,PAYMENT,8968.21,C1737817401,0.0,0.0,M1518310469,0.0,0.0,0,0
187,PAYMENT,13608.08,C954764312,202268.04,188659.96,M1566684780,0.0,0.0,0,0
235,PAYMENT,3993.84,C1815400185,539515.14,535521.3,M2009364718,0.0,0.0,0,0
688,CASH_IN,388173.74,C1441250340,800236.0,1188409.74,C602400342,145891.27,0.0,0,0
303,CASH_OUT,125191.71,C957230481,9930.0,0.0,C1972228385,656402.07,781593.78,0,0
374,CASH_OUT,290616.33,C869916618,0.0,0.0,C13627188,7262042.21,7552658.53,0,0
225,PAYMENT,9436.87,C1233245293,391732.74,382295.87,M1920219936,0.0,0.0,0,0
348,PAYMENT,23762.19,C400020280,21818.0,0.0,M364517875,0.0,0.0,0,0
307,CASH_OUT,120743.63,C50349861,66755.0,0.0,C222954941,223853.47,344597.11,0,0
402,PAYMENT,20967.51,C1780435733,0.0,0.0,M1814888070,0.0,0.0,0,0
204,PAYMENT,2192.22,C1770840972,0.0,0.0,M489427362,0.0,0.0,0,0
495,PAYMENT,19169.13,C1326338278,14902.0,0.0,M1394572152,0.0,0.0,0,0
394,PAYMENT,33887.77,C1923567204,195853.96,161966.19,M104026574,0.0,0.0,0,0
137,CASH_OUT,46810.84,C1390217243,0.0,0.0,C694326903,112670.29,159481.14,0,0
304,CASH_IN,25991.73,C830286845,2397158.02,2423149.75,C1102668655,414016.16,388024.43,0,0
302,CASH_OUT,431274.35,C2087966550,102429.0,0.0,C732428036,0.0,431274.35,0,0
355,PAYMENT,1343.16,C842807590,0.0,0.0,M1807371298,0.0,0.0,0,0
210,CASH_IN,271723.96,C2085945052,4741700.51,5013424.46,C1653806844,571627.18,299903.22,0,0
383,PAYMENT,11179.79,C1848680301,12162.0,982.21,M775723084,0.0,0.0,0,0
